ID,ENTRYTYPE,title,author,year,journal,booktitle,volume,number,pages,doi,url,file,abstract,aggregating_evidence,cited_by,colrev.dblp.dblp_key,colrev_pdf_id,colrev_status,curation_id,dblp_key,fulltext,goal_rowe,language,link,literature_review,lr_type_pare_et_al,note,r_agenda,r_agenda_levels,r_gaps,screening_criteria,synthesis,theory_building,topic
GjosterRadiantiChen2021,article,Universal Design of ICT for Emergency Management from Stakeholders’ Perspective,"Gjøsæter, Terje and Radianti, Jaziar and Chen, Weiqin",2021,Information Systems Frontiers,,23,5,1213--1225,10.1007/S10796-020-10084-7,https://link.springer.com/article/10.1007/s10796-020-10084-7,,"Abstract While Universal Design principles have been adopted in many areas to ensure that products and services are usable for the broadest possible diversity of users, there is still an open area when it comes to the emergency management domain. This article aims at providing a systematic overview of the current state of the emerging research field of Universal Design of Information and Communication Technology (ICT) for Emergency Management, and to highlight high-impact research opportunities to ensure that the increasing introduction of ICT in Emergency Management can contribute to removing barriers instead of adding more barriers, in particular for the elderly and people with disabilities. A systematic review on relevant literature on Universal Design, ICT and Emergency Management between 2008 and 2020 was employed using predefined frameworks, to answer the following questions: (1) Who are the target audiences (stakeholders) in research on Universal Design of ICT in Emergency Management in the different categories of Emergency Management ICT tools, and to what degree is Human-Centred Design and Universal Design taken into account? (2) What are the most important challenges and gaps in research on Universal Design of ICT in Emergency Management? We identify a set of gaps in the literature, indicating that there are some challenges where Universal Design is still limitedly addressed in technology development. We also derive promising future research topics based on areas that are missing in the literature.",,,https://dblp.org/rec/journals/isf/GjosaeterRC21,,rev_synthesized,,,,,eng,,,,,,,,,,,
GladkayaGundlachBergertEtAl2018,inproceedings,We Need to Talk! Antecedents and Consequences of Children's Smartphone Use - A Literature Review,"Gladkaya, Margarita and Gundlach, Jana and Bergert, Cora and Baumann, Annika and Krasnova, Hanna",2018,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2018/AdoptionDiff/Presentations/16,,,,,https://dblp.org/rec/conf/amcis/GladkayaGBBK18,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#GladkayaGundlachBergertEtAl2018,,,,eng,,,,,,,,,,,
GleissDegenPousttchi2023,article,Identifying the patterns: Towards a systematic approach to digital platform regulation,"Gleiss, Alexander and Degen, Konrad and Pousttchi, Key",2023,Journal of Information Technology,,38,2,,10.1177/02683962221146803,,,"Digital platforms have proven to be efficient matchmakers in our networked economy and society. However, their tremendous potential is a double-edged sword, and concerns about their malpractices and negative impact have risen remarkably. In the light of practical relevance, research on digital platform regulation (DPR) did not contribute very much. Especially information systems (IS) which, as a discipline, seems predestined to explain the problems at the confluence of technology–economy–society, has barely grazed the issue of DPR. Particularly, a contribution is missing that at least explores the problems with digital platforms systematically and comprehensively. In response to this aim, we pursue a two-step approach: First, we apply qualitative meta-analysis of 211 cases as well as a number of regulation papers and actual regulation endeavors to identify and conceptualize the problem scope and potential regulatory approaches for platform problems. Second, we condense our findings into a conceptual model. Our findings show that digital platforms exploit both platform- and monopoly-related problems to assert themselves in different markets. Through their impactful platform governance, they even have become serious challengers to the regulator in controlling market access, key conditions, and resources. At this, they rely on the efficient use of data and digital technologies to effectively orchestrate platform agents and their transactions. The outcome of the paper is a set of two structured instruments that fill a void in interdisciplinary research and provide support to DPR practitioners for a systematic approach to regulation.",,23,,,rev_synthesized,,,http://journals.sagepub.com/doi/pdf/10.1177/02683962221146803,,eng,,,,,,,,,,,
GlocknerLudwigFranczyk2017,inproceedings,Go with the Flow - Design of Cloud Logistics Service Blueprints,"Glöckner, Michael and Ludwig, André and Franczyk, Bogdan",2017,,Hawaii International Conference on System Sciences,,,,,http://hdl.handle.net/10125/41776,data/pdfs/2017/os/integrating_business_it_consumer/GlocknerLudwigFranczyk2017.pdf,,,,https://dblp.org/rec/conf/hicss/GlocknerLF17,cpid2:fffffffffffffffffffffffffc10003fffffffffffe00fffffe003ffffffffffe001e727e0000007e0008007e0008007e0008007e0008007e0018007e8070007fd878007e0018007e0018007e0018007e0018007e00180ffe0008007e0018007e001801fe0018007e0018007e0010007e0018007fffffffff07e7fffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
Gneiser2010a,article,Value-based CRM,"Gneiser, Martin S.",2010,Business & Information Systems Engineering,,2,2,95--103,10.1007/S12599-010-0095-7,,,,False,17,,,rev_synthesized,,,,Describing,,,,narrative-review,,False,none,False,,True,True,Other Domain
GodefroidZeugeOschinskyEtAl2021,inproceedings,Cognitive Biases in IS Research - A Framework Based on a Systematic Literature Review,"Godefroid, Marie and Zeuge, Anna and Oschinsky, Frederike Marie and Plattfaut, Ralf and Niehaves, Björn",2021,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2021/105,,,,,https://dblp.org/rec/conf/pacis/GodefroidZOPN21,,rev_synthesized,https://github.com/CoLRev-curations/pacific-asia-conference-on-information-systems#GodefroidZeugeOschinskyEtAl2021,,,,eng,,,,,,,,,,,
GoelBandara2017,inproceedings,Measuring the Success of the Business Correspondence (BC) model - A Literature Review,"Goel, Kanika and Bandara, Wasana",2017,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2017/170,,,,,https://dblp.org/rec/conf/pacis/GoelB17,,rev_synthesized,https://github.com/CoLRev-curations/pacific-asia-conference-on-information-systems#GoelBandara2017,,,,eng,,,,,,,,,,,
GoelTerHofstedeLeemansEtAl2023,inproceedings,Digital Health Data Imperfection Patterns and Their Manifestations in an Australian Digital Hospital,"Goel, Kanika and Ter Hofstede, Arthur H M and Leemans, Sander J J and Staib, Andrew and Wynn, Moe T and Mcgree, James and Eley, Rob and Andrews, Robert and Donovan, Raelene",2023,,Hawaii International Conference on System Sciences,,,,,https://hdl.handle.net/10125/103029,data/pdfs/2023/GoelTerHofstedeLeemansEtAl2023.pdf,,,,https://dblp.org/rec/conf/hicss/0002S0HWGLMESED23,cpid2:fffffffffe4c92bffffffffffffffffff000000fffff7ffff008100ffc3c1c3ff000000ffc3c302ffc30081ffe3e7c3ff81c381fff1fffffff1f800ff001000ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff203000ff8ff000ff87d000ff000803ffffffffff0dffffff0fc3fdfffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/0002S0HWGLMESED23,,,eng,,,,,,,,,,,
GoertlerPapertSchmidt2023,inproceedings,Designing Digital Platforms: A Synthetization of Relevant Design Topics for Business Models from a Literature Review,"Goertler, Thomas and Papert, Marcel and Schmidt, Malou",2023,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2023.549,https://hdl.handle.net/10125/103181,data/pdfs/2023/GoertlerPapertSchmidt2023.pdf,,,,https://dblp.org/rec/conf/hicss/GoertlerPS23,cpid2:fffffffffe7ffffffffffffffffffffff000000fffcb83fffc7c7c7ff010101ffffffffff809894ff001800ff001800ff001800ff001000ff001800ff001800ff001800ff001800ff00f800ff001800fffff000ff0ff800ff001800ff001800ff001000ff001800ff001800ff011800ffffffffff0fffffff0fc3fffffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/GoertlerPS23,,,eng,,,,,,,,,,,
GohrigJanieschNeuEtAl2017,inproceedings,Identification of current Key Topics in ERP Post-Implementation Research - a literature Review Classification Framework,"Göhrig, Sebastian and Janiesch, Christian and Neuß, Daniel and Kolb, Julian and Winkelmann, Axel",2017,,European Conference on Information Systems,,,,,http://aisel.aisnet.org/ecis2017_rip/12,,,,,https://dblp.org/rec/conf/ecis/GohrigJNKW17,,rev_synthesized,https://github.com/CoLRev-curations/european-conference-on-information-systems#GohrigJanieschNeuEtAl2017,,,,eng,,,,,,,,,,,
GolSteinAvital2019,article,Crowdwork platform governance toward organizational value creation,"Gol, Elham Shafiei and Stein, Mari-Klara and Avital, Michel",2019,The Journal of Strategic Information Systems,,28,2,,10.1016/J.JSIS.2019.01.001,,,,,83,https://dblp.org/rec/journals/jsis/GolSA19,,rev_synthesized,,,,,eng,,,,,,,,,,,
Gorbacheva2013,inproceedings,Evolution of the Gender Research Agenda in the Senior Scholars Basket of Journals. A Literature Review,"Gorbacheva, Elena",2013,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2013/SocialTechnicalIssues/GeneralPresentations/9,,,,,https://dblp.org/rec/conf/amcis/Gorbacheva13,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#Gorbacheva2013,,,,eng,,,,,,,,,,,
GoyalChauhanGuptaEtAl2023,inproceedings,A Meta-Analysis of Funder's intention on Crowdfunding Platforms,"Goyal, Sandeep and Chauhan, Sumedha and Gupta, Parul and Motiwalla, Luvai F.",2023,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2023/sig_sourcing/sig_sourcing/2,data/pdfs/2023/GoyalChauhanGuptaEtAl2023.pdf,,,,https://dblp.org/rec/conf/amcis/GoyalCGM23,cpid2:ffffffffffffff4ffffffffff800001ffff00ffffff0effffe0fe07ffc03800ffc03c03fff0fe07ff001801ff801800ffe07c03ffffffffff1fffffff000000ff000000ff000000ff000000ff000000ff1fffffff1fffffff0fffffff030e50ff000000ff000000ff000000ff000000fffffffffffffffffffffffffffffffff,rev_synthesized,,https://dblp.org/rec/conf/amcis/GoyalCGM23,,,eng,,,,,,,,,,,
Graening2011a,article,Status Quo and Potential of XBRL for Business and Information Systems Engineering,"Gräning, André and Felden, Carsten and Piechocki, Maciej",2011,Business & Information Systems Engineering,,3,4,231--239,10.1007/S12599-011-0169-1,,,,False,11,,,rev_synthesized,,,http://link.springer.com/content/pdf/10.1007/s12599-011-0169-1.pdf,Understanding,en,,,scoping-review,,True,comprehensive,True,,True,False,Other Domain
GrafDraschKrombacherLindenthalEtAl2022,inproceedings,"Digitally social: review, synthesis, and future directions for digital social innovation","Graf-Drasch, Valerie and Krombacher, Anna and Lindenthal, Anna and Oberländer, Anna Maria and Schäfer, Ricarda",2022,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2022_rp/39,data/pdfs/2022/rp/GrafDraschKrombacherLindenthalEtAl2022.pdf,,,,https://dblp.org/rec/conf/ecis/Graf-DraschKLOS22,,rev_synthesized,,https://dblp.org/rec/conf/ecis/Graf-DraschKLOS22,,,eng,,,,,,,,,,,
GrafVlachyBuhtz2017,inproceedings,Social Influence in Technology Adoption Research - a literature Review and Research Agenda,"Graf-Vlachy, Lorenz and Buhtz, Katharina",2017,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2017_rp/148,,,,,https://dblp.org/rec/conf/ecis/Graf-VlachyB17,,rev_synthesized,https://github.com/CoLRev-curations/european-conference-on-information-systems#GrafVlachyBuhtz2017,,,,eng,,,,,,,,,,,
Granados2010,article,"Research Commentary—Information Transparency in Business-to-Consumer Markets: Concepts, Framework, and Research Agenda","Granados, Nelson and Gupta, Alok and Kauffman, Robert J.",2010,Information Systems Research,,21,2,207--226,10.1287/ISRE.1090.0249,,,"The Internet has brought about significant changes in the availability of market information in many industries. E-commerce technologies provide sellers with opportunities to design electronic mercantile mechanisms that reveal, conceal, bias, and distort market information, depending on their goals and market position (e.g., suppliers versus intermediaries). In particular, in information-intensive industries where electronic markets play an important role, many firms are using advanced technologies to put innovative strategies into play that are based on the provision of differential information to their customers. We examine the role of information transparency in electronic markets. We contend that there is an opportunity to develop research on sellers' strategies regarding information disclosure to customers and competitors. For that purpose, we develop a set of concepts and a framework to guide future research. We then propose an interdisciplinary agenda for research on the emerging and increasingly important topic of transparency strategy, which we define as the set of policies and decisions that a firm makes to disclose, conceal, bias, or distort market information.",False,144,,,rev_synthesized,,,,Understanding,en,,,scoping-review,,True,comprehensive,True,,True,True,E-Commerce
GrashoffRecker2023,inproceedings,"Design, development, and implementation of artificial intelligence technology: a scoping review","Grashoff, Imke and Recker, Jan",2023,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2023_rp/305,data/pdfs/2023/ECIS 2023 Research Papers/GrashoffRecker2023.pdf,,,,https://dblp.org/rec/conf/ecis/GrashoffR23,,rev_synthesized,,https://dblp.org/rec/conf/ecis/GrashoffR23,,,eng,,,,,,,,,,,
GrasmeijerElshan2025,inproceedings,Paradoxical Tensions in IT Renewal: A Systematic Literature Review,"Grasmeijer, René and Elshan, Edona",2025,,Americas Conference on Information Systems,,,,,,data/pdfs/2025/GrasmeijerElshan2025.pdf,,,,,cpid2:fffffffff7fffffffffffffff800001fff0000fffff85ffffe8ff4fff803c03ffe1ff0fffff00ffffff00ffff1fffffff137201ff000000ff000000ff000000ff0f7eecff3fffffff005fffff0fffffff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000fffffffffffffffffffffffff,rev_synthesized,,,,,,,,,,,,,,,,
Greenaway2005,article,Theoretical Explanations for Firms' Information Privacy Behaviors,"Chan, Yolande and Greenaway, Kathleen",2005,Journal of the Association for Information Systems,,6,6,171--198,10.17705/1JAIS.00068,,,,False,31,,,rev_synthesized,,,,Explaining,,,,theoretical-review,,False,partial,True,,True,True,Security
GrehlingMaier2021,inproceedings,Digital Health: A Systematic Literature Review and Future Research Directions,"Grehling, Jens and Maier, Christian",2021,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2021_rp/85,data/pdfs/2021/rp/GrehlingMaier2021.pdf,,,,https://dblp.org/rec/conf/ecis/GrehlingM21,,rev_synthesized,,,,,eng,,,,,,,,,,,
GreulichBrendel2022,inproceedings,"""Feel, Don't Think"" Review of the Application of Neuroscience Methods for Conversational Agent Research","Greulich, R. Stefan and Brendel, Alfred Benedikt",2022,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2022_rp/79,data/pdfs/2022/rp/GreulichBrendel2022.pdf,,,,https://dblp.org/rec/conf/ecis/GreulichB22,,rev_synthesized,,https://dblp.org/rec/conf/ecis/GreulichB22,,,eng,,,,,,,,,,,
GreveGantnerHarnischmacherEtAl2021,inproceedings,Framing Research Questions Intersecting Information Systems and Health - A New Research Perspective at Micro- and Macro-Level,"Greve, Maike and Gantner, Morten and Harnischmacher, Christine and Brendel, Alfred Benedikt and Kolbe, Lutz M.",2021,,Hawaii International Conference on System Sciences,,,,,https://hdl.handle.net/10125/71055,data/pdfs/2021/GreveGantnerHarnischmacherEtAl2021.pdf,,,,https://dblp.org/rec/conf/hicss/GreveGHBK21,,rev_synthesized,,,,,eng,,,,,,,,,,,
GrimmWeissErekEtAl2014,inproceedings,Product Carbon Footprint and Life Cycle Assessment of ICT -- Literature Review and State of the Art,"Grimm, Daniel and Weiss, Daniel and Erek, Koray and Zarnekow, Rüdiger",2014,,Hawaii International Conference on System Sciences,,,,10.1109/HICSS.2014.116,https://ieeexplore.ieee.org/document/6758712/,,,,4,https://dblp.org/rec/conf/hicss/GrimmWEZ14,,rev_synthesized,https://github.com/CoLRev-curations/hawaii-international-conference-on-system-sciences#GrimmWeissErekEtAl2014,,,,eng,,,,,,,,,,,
GroherWeinreich2015,inproceedings,Variability Support in Architecture Knowledge Management Approaches - A Systematic Literature Review,"Groher, Iris and Weinreich, Rainer",2015,,Hawaii International Conference on System Sciences,,,,10.1109/HICSS.2015.634,https://ieeexplore.ieee.org/document/7070463,,,,1,https://dblp.org/rec/conf/hicss/GroherW15,,rev_synthesized,https://github.com/CoLRev-curations/hawaii-international-conference-on-system-sciences#GroherWeinreich2015,,,,eng,,,,,,,,,,,
